District,Year,Month,Season,Crop,Soil Type,Soil_Water_Capacity,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed,Solar_Radiation,Crop_Water_Demand_mm,Water_Balance_mm,Water_Shortage_Level,Date
Hafizabad,2021,3,Rabi,Banana,Loamy,140.0,21.95,50.41,39.1,1.74,5.03,127.93,-127.04,2,2021-03-01
Hafizabad,2021,3,Rabi,Mango,Loamy,140.0,21.95,50.41,39.1,1.74,5.03,127.93,-127.04,2,2021-03-01
Hafizabad,2021,3,Rabi,Grapes,Loamy,140.0,21.95,50.41,39.1,1.74,5.03,127.93,-127.04,2,2021-03-01
Hafizabad,2021,3,Rabi,Cotton,Loamy,140.0,21.95,50.41,39.1,1.74,5.03,137.07,-136.18,2,2021-03-01
Hafizabad,2021,4,Kharif,Paddy,Red,120.0,25.42,42.19,11.4,1.94,6.31,266.97,-266.03,3,2021-04-01
Hafizabad,2021,4,Kharif,Maize,Clayey,200.0,25.42,42.19,11.4,1.94,6.31,139.29,-138.35,2,2021-04-01
Hafizabad,2021,4,Kharif,Pulses,Clayey,200.0,25.42,42.19,11.4,1.94,6.31,116.07,-115.13,2,2021-04-01
Hafizabad,2021,4,Kharif,Millets,Black,180.0,25.42,42.19,11.4,1.94,6.31,92.86,-91.92,2,2021-04-01
Hafizabad,2021,4,Kharif,Sugarcane,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,290.18,-289.24,3,2021-04-01
Hafizabad,2021,4,Kharif,Mungbean,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Blackgram,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Lentil,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Wheat,Clayey,200.0,25.42,42.19,11.4,1.94,6.31,116.07,-115.13,2,2021-04-01
Hafizabad,2021,4,Kharif,Banana,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Mango,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Grapes,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,162.5,-161.56,3,2021-04-01
Hafizabad,2021,4,Kharif,Cotton,Loamy,140.0,25.42,42.19,11.4,1.94,6.31,174.11,-173.17,3,2021-04-01
Hafizabad,2021,5,Kharif,Paddy,Red,120.0,33.0,29.89,8.9,1.69,6.82,303.61,-302.79,3,2021-05-01
Hafizabad,2021,5,Kharif,Maize,Clayey,200.0,33.0,29.89,8.9,1.69,6.82,158.4,-157.58,3,2021-05-01
Hafizabad,2021,5,Kharif,Pulses,Clayey,200.0,33.0,29.89,8.9,1.69,6.82,132.0,-131.18,2,2021-05-01
Hafizabad,2021,5,Kharif,Millets,Black,180.0,33.0,29.89,8.9,1.69,6.82,105.6,-104.78,2,2021-05-01
Hafizabad,2021,5,Kharif,Sugarcane,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,330.01,-329.19,3,2021-05-01
Hafizabad,2021,5,Kharif,Mungbean,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Blackgram,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Lentil,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Wheat,Clayey,200.0,33.0,29.89,8.9,1.69,6.82,132.0,-131.18,2,2021-05-01
Hafizabad,2021,5,Kharif,Banana,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Mango,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Grapes,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,184.8,-183.98,3,2021-05-01
Hafizabad,2021,5,Kharif,Cotton,Loamy,140.0,33.0,29.89,8.9,1.69,6.82,198.0,-197.18,3,2021-05-01
Hafizabad,2021,6,Kharif,Paddy,Red,120.0,36.38,31.81,2.5,1.73,7.27,324.16,-322.56,3,2021-06-01
Hafizabad,2021,6,Kharif,Maize,Clayey,200.0,36.38,31.81,2.5,1.73,7.27,169.13,-167.53,3,2021-06-01
Hafizabad,2021,6,Kharif,Pulses,Clayey,200.0,36.38,31.81,2.5,1.73,7.27,140.94,-139.34,2,2021-06-01
Hafizabad,2021,6,Kharif,Millets,Black,180.0,36.38,31.81,2.5,1.73,7.27,112.75,-111.15,2,2021-06-01
Hafizabad,2021,6,Kharif,Sugarcane,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,352.35,-350.75,3,2021-06-01
Hafizabad,2021,6,Kharif,Mungbean,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Blackgram,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Lentil,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Wheat,Clayey,200.0,36.38,31.81,2.5,1.73,7.27,140.94,-139.34,2,2021-06-01
Hafizabad,2021,6,Kharif,Banana,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Mango,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Grapes,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,197.32,-195.72,3,2021-06-01
Hafizabad,2021,6,Kharif,Cotton,Loamy,140.0,36.38,31.81,2.5,1.73,7.27,211.41,-209.81,3,2021-06-01
Hafizabad,2021,7,Kharif,Paddy,Red,120.0,34.54,52.85,123.6,1.56,5.57,241.74,-233.08,3,2021-07-01
Hafizabad,2021,7,Kharif,Maize,Clayey,200.0,34.54,52.85,123.6,1.56,5.57,126.13,-117.47,2,2021-07-01
Hafizabad,2021,7,Kharif,Pulses,Clayey,200.0,34.54,52.85,123.6,1.56,5.57,105.11,-96.45,2,2021-07-01
Hafizabad,2021,7,Kharif,Millets,Black,180.0,34.54,52.85,123.6,1.56,5.57,84.08,-75.42,2,2021-07-01
Hafizabad,2021,7,Kharif,Sugarcane,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,262.76,-254.1,3,2021-07-01
Hafizabad,2021,7,Kharif,Mungbean,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Blackgram,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Lentil,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Wheat,Clayey,200.0,34.54,52.85,123.6,1.56,5.57,105.11,-96.45,2,2021-07-01
Hafizabad,2021,7,Kharif,Banana,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Mango,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Grapes,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,147.15,-138.49,2,2021-07-01
Hafizabad,2021,7,Kharif,Cotton,Loamy,140.0,34.54,52.85,123.6,1.56,5.57,157.66,-149.0,2,2021-07-01
Hafizabad,2021,8,Kharif,Paddy,Red,120.0,32.22,60.89,54.8,1.25,5.91,244.16,-241.51,3,2021-08-01
Hafizabad,2021,8,Kharif,Maize,Clayey,200.0,32.22,60.89,54.8,1.25,5.91,127.39,-124.74,2,2021-08-01
Hafizabad,2021,8,Kharif,Pulses,Clayey,200.0,32.22,60.89,54.8,1.25,5.91,106.16,-103.51,2,2021-08-01
Hafizabad,2021,8,Kharif,Millets,Black,180.0,32.22,60.89,54.8,1.25,5.91,84.93,-82.28,2,2021-08-01
Hafizabad,2021,8,Kharif,Sugarcane,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,265.39,-262.74,3,2021-08-01
Hafizabad,2021,8,Kharif,Mungbean,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Blackgram,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Lentil,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Wheat,Clayey,200.0,32.22,60.89,54.8,1.25,5.91,106.16,-103.51,2,2021-08-01
Hafizabad,2021,8,Kharif,Banana,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Mango,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Grapes,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,148.62,-145.97,2,2021-08-01
Hafizabad,2021,8,Kharif,Cotton,Loamy,140.0,32.22,60.89,54.8,1.25,5.91,159.24,-156.59,3,2021-08-01
Hafizabad,2021,9,Kharif,Paddy,Red,120.0,29.23,71.83,76.0,1.09,5.1,201.78,-194.18,3,2021-09-01
Hafizabad,2021,9,Kharif,Maize,Clayey,200.0,29.23,71.83,76.0,1.09,5.1,105.28,-97.68,2,2021-09-01
Hafizabad,2021,9,Kharif,Pulses,Clayey,200.0,29.23,71.83,76.0,1.09,5.1,87.73,-80.13,2,2021-09-01
Hafizabad,2021,9,Kharif,Millets,Black,180.0,29.23,71.83,76.0,1.09,5.1,70.19,-62.59,2,2021-09-01
Hafizabad,2021,9,Kharif,Sugarcane,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,219.33,-211.73,3,2021-09-01
Hafizabad,2021,9,Kharif,Mungbean,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Blackgram,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Lentil,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Wheat,Clayey,200.0,29.23,71.83,76.0,1.09,5.1,87.73,-80.13,2,2021-09-01
Hafizabad,2021,9,Kharif,Banana,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Mango,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Grapes,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,122.82,-115.22,2,2021-09-01
Hafizabad,2021,9,Kharif,Cotton,Loamy,140.0,29.23,71.83,76.0,1.09,5.1,131.6,-124.0,2,2021-09-01
Hafizabad,2021,10,Rabi,Paddy,Red,120.0,24.1,66.5,29.6,1.22,4.73,182.94,-180.12,3,2021-10-01
Hafizabad,2021,10,Rabi,Maize,Clayey,200.0,24.1,66.5,29.6,1.22,4.73,95.45,-92.63,2,2021-10-01
Hafizabad,2021,10,Rabi,Pulses,Clayey,200.0,24.1,66.5,29.6,1.22,4.73,79.54,-76.72,2,2021-10-01
Hafizabad,2021,10,Rabi,Millets,Black,180.0,24.1,66.5,29.6,1.22,4.73,63.63,-60.81,2,2021-10-01
Hafizabad,2021,10,Rabi,Sugarcane,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,198.85,-196.03,3,2021-10-01
Hafizabad,2021,10,Rabi,Mungbean,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Blackgram,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Lentil,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Wheat,Clayey,200.0,24.1,66.5,29.6,1.22,4.73,79.54,-76.72,2,2021-10-01
Hafizabad,2021,10,Rabi,Banana,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Mango,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Grapes,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,111.36,-108.54,2,2021-10-01
Hafizabad,2021,10,Rabi,Cotton,Loamy,140.0,24.1,66.5,29.6,1.22,4.73,119.31,-116.49,2,2021-10-01
Hafizabad,2021,11,Rabi,Paddy,Red,120.0,17.7,53.22,0.0,1.34,3.96,163.59,-163.59,3,2021-11-01
Hafizabad,2021,11,Rabi,Maize,Clayey,200.0,17.7,53.22,0.0,1.34,3.96,85.35,-85.35,2,2021-11-01
Hafizabad,2021,11,Rabi,Pulses,Clayey,200.0,17.7,53.22,0.0,1.34,3.96,71.13,-71.13,2,2021-11-01
Hafizabad,2021,11,Rabi,Millets,Black,180.0,17.7,53.22,0.0,1.34,3.96,56.9,-56.9,2,2021-11-01
Hafizabad,2021,11,Rabi,Sugarcane,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,177.81,-177.81,3,2021-11-01
Hafizabad,2021,11,Rabi,Mungbean,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Blackgram,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Lentil,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Wheat,Clayey,200.0,17.7,53.22,0.0,1.34,3.96,71.13,-71.13,2,2021-11-01
Hafizabad,2021,11,Rabi,Banana,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Mango,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Grapes,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,99.58,-99.58,2,2021-11-01
Hafizabad,2021,11,Rabi,Cotton,Loamy,140.0,17.7,53.22,0.0,1.34,3.96,106.69,-106.69,2,2021-11-01
Hafizabad,2021,12,Rabi,Paddy,Red,120.0,13.06,50.49,8.5,1.2,3.16,137.69,-137.55,2,2021-12-01
Hafizabad,2021,12,Rabi,Maize,Clayey,200.0,13.06,50.49,8.5,1.2,3.16,71.84,-71.7,2,2021-12-01
Hafizabad,2021,12,Rabi,Pulses,Clayey,200.0,13.06,50.49,8.5,1.2,3.16,59.86,-59.72,2,2021-12-01
Hafizabad,2021,12,Rabi,Millets,Black,180.0,13.06,50.49,8.5,1.2,3.16,47.89,-47.75,1,2021-12-01
Hafizabad,2021,12,Rabi,Sugarcane,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,149.66,-149.52,2,2021-12-01
Hafizabad,2021,12,Rabi,Mungbean,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Blackgram,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Lentil,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Wheat,Clayey,200.0,13.06,50.49,8.5,1.2,3.16,59.86,-59.72,2,2021-12-01
Hafizabad,2021,12,Rabi,Banana,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Mango,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Grapes,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,83.81,-83.67,2,2021-12-01
Hafizabad,2021,12,Rabi,Cotton,Loamy,140.0,13.06,50.49,8.5,1.2,3.16,89.8,-89.66,2,2021-12-01
Hafizabad,2022,1,Rabi,Paddy,Red,120.0,11.79,71.09,118.2,1.3,2.4,95.51,-91.43,2,2022-01-01
Hafizabad,2022,1,Rabi,Maize,Clayey,200.0,11.79,71.09,118.2,1.3,2.4,49.83,-45.75,1,2022-01-01
Hafizabad,2022,1,Rabi,Pulses,Clayey,200.0,11.79,71.09,118.2,1.3,2.4,41.53,-37.45,1,2022-01-01
Hafizabad,2022,1,Rabi,Millets,Black,180.0,11.79,71.09,118.2,1.3,2.4,33.22,-29.14,1,2022-01-01
Hafizabad,2022,1,Rabi,Sugarcane,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,103.81,-99.73,2,2022-01-01
Hafizabad,2022,1,Rabi,Mungbean,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Blackgram,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Lentil,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Wheat,Clayey,200.0,11.79,71.09,118.2,1.3,2.4,41.53,-37.45,1,2022-01-01
Hafizabad,2022,1,Rabi,Banana,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Mango,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Grapes,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,58.14,-54.06,2,2022-01-01
Hafizabad,2022,1,Rabi,Cotton,Loamy,140.0,11.79,71.09,118.2,1.3,2.4,62.29,-58.21,2,2022-01-01
Hafizabad,2022,2,Rabi,Paddy,Red,120.0,14.2,64.59,25.9,1.35,3.91,145.36,-144.53,2,2022-02-01
Hafizabad,2022,2,Rabi,Maize,Clayey,200.0,14.2,64.59,25.9,1.35,3.91,75.84,-75.01,2,2022-02-01
Hafizabad,2022,2,Rabi,Pulses,Clayey,200.0,14.2,64.59,25.9,1.35,3.91,63.2,-62.37,2,2022-02-01
Hafizabad,2022,2,Rabi,Millets,Black,180.0,14.2,64.59,25.9,1.35,3.91,50.56,-49.73,1,2022-02-01
Hafizabad,2022,2,Rabi,Sugarcane,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,158.0,-157.17,3,2022-02-01
Hafizabad,2022,2,Rabi,Mungbean,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Blackgram,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Lentil,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Wheat,Clayey,200.0,14.2,64.59,25.9,1.35,3.91,63.2,-62.37,2,2022-02-01
Hafizabad,2022,2,Rabi,Banana,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Mango,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Grapes,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,88.48,-87.65,2,2022-02-01
Hafizabad,2022,2,Rabi,Cotton,Loamy,140.0,14.2,64.59,25.9,1.35,3.91,94.8,-93.97,2,2022-02-01
Hafizabad,2022,3,Rabi,Paddy,Red,120.0,23.14,51.8,20.6,1.63,5.5,223.28,-222.86,3,2022-03-01
Hafizabad,2022,3,Rabi,Maize,Clayey,200.0,23.14,51.8,20.6,1.63,5.5,116.49,-116.07,2,2022-03-01
Hafizabad,2022,3,Rabi,Pulses,Clayey,200.0,23.14,51.8,20.6,1.63,5.5,97.08,-96.66,2,2022-03-01
Hafizabad,2022,3,Rabi,Millets,Black,180.0,23.14,51.8,20.6,1.63,5.5,77.66,-77.24,2,2022-03-01
Hafizabad,2022,3,Rabi,Sugarcane,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,242.69,-242.27,3,2022-03-01
Hafizabad,2022,3,Rabi,Mungbean,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Blackgram,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Lentil,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Wheat,Clayey,200.0,23.14,51.8,20.6,1.63,5.5,97.08,-96.66,2,2022-03-01
Hafizabad,2022,3,Rabi,Banana,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Mango,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Grapes,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,135.91,-135.49,2,2022-03-01
Hafizabad,2022,3,Rabi,Cotton,Loamy,140.0,23.14,51.8,20.6,1.63,5.5,145.61,-145.19,2,2022-03-01
Hafizabad,2022,4,Kharif,Paddy,Red,120.0,31.33,24.79,0.5,1.8,6.79,305.89,-305.88,3,2022-04-01
Hafizabad,2022,4,Kharif,Maize,Clayey,200.0,31.33,24.79,0.5,1.8,6.79,159.6,-159.59,3,2022-04-01
Hafizabad,2022,4,Kharif,Pulses,Clayey,200.0,31.33,24.79,0.5,1.8,6.79,133.0,-132.99,2,2022-04-01
Hafizabad,2022,4,Kharif,Millets,Black,180.0,31.33,24.79,0.5,1.8,6.79,106.4,-106.39,2,2022-04-01
Hafizabad,2022,4,Kharif,Sugarcane,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,332.49,-332.48,3,2022-04-01
Hafizabad,2022,4,Kharif,Mungbean,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Blackgram,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Lentil,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Wheat,Clayey,200.0,31.33,24.79,0.5,1.8,6.79,133.0,-132.99,2,2022-04-01
Hafizabad,2022,4,Kharif,Banana,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Mango,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Grapes,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,186.2,-186.19,3,2022-04-01
Hafizabad,2022,4,Kharif,Cotton,Loamy,140.0,31.33,24.79,0.5,1.8,6.79,199.49,-199.48,3,2022-04-01
Hafizabad,2022,5,Kharif,Paddy,Red,120.0,35.13,23.76,5.5,1.97,6.85,315.36,-314.73,3,2022-05-01
Hafizabad,2022,5,Kharif,Maize,Clayey,200.0,35.13,23.76,5.5,1.97,6.85,164.54,-163.91,3,2022-05-01
Hafizabad,2022,5,Kharif,Pulses,Clayey,200.0,35.13,23.76,5.5,1.97,6.85,137.11,-136.48,2,2022-05-01
Hafizabad,2022,5,Kharif,Millets,Black,180.0,35.13,23.76,5.5,1.97,6.85,109.69,-109.06,2,2022-05-01
Hafizabad,2022,5,Kharif,Sugarcane,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,342.78,-342.15,3,2022-05-01
Hafizabad,2022,5,Kharif,Mungbean,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Blackgram,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Lentil,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Wheat,Clayey,200.0,35.13,23.76,5.5,1.97,6.85,137.11,-136.48,2,2022-05-01
Hafizabad,2022,5,Kharif,Banana,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Mango,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Grapes,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,191.96,-191.33,3,2022-05-01
Hafizabad,2022,5,Kharif,Cotton,Loamy,140.0,35.13,23.76,5.5,1.97,6.85,205.67,-205.04,3,2022-05-01
Hafizabad,2022,6,Kharif,Paddy,Red,120.0,35.72,30.85,53.8,1.63,7.02,313.2,-310.09,3,2022-06-01
Hafizabad,2022,6,Kharif,Maize,Clayey,200.0,35.72,30.85,53.8,1.63,7.02,163.41,-160.3,3,2022-06-01
Hafizabad,2022,6,Kharif,Pulses,Clayey,200.0,35.72,30.85,53.8,1.63,7.02,136.17,-133.06,2,2022-06-01
Hafizabad,2022,6,Kharif,Millets,Black,180.0,35.72,30.85,53.8,1.63,7.02,108.94,-105.83,2,2022-06-01
Hafizabad,2022,6,Kharif,Sugarcane,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,340.43,-337.32,3,2022-06-01
Hafizabad,2022,6,Kharif,Mungbean,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Blackgram,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Lentil,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Wheat,Clayey,200.0,35.72,30.85,53.8,1.63,7.02,136.17,-133.06,2,2022-06-01
Hafizabad,2022,6,Kharif,Banana,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Mango,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Grapes,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,190.64,-187.53,3,2022-06-01
Hafizabad,2022,6,Kharif,Cotton,Loamy,140.0,35.72,30.85,53.8,1.63,7.02,204.26,-201.15,3,2022-06-01
Hafizabad,2022,7,Kharif,Paddy,Red,120.0,31.57,70.75,274.4,1.4,4.41,181.73,-171.75,3,2022-07-01
Hafizabad,2022,7,Kharif,Maize,Clayey,200.0,31.57,70.75,274.4,1.4,4.41,94.82,-84.84,2,2022-07-01
Hafizabad,2022,7,Kharif,Pulses,Clayey,200.0,31.57,70.75,274.4,1.4,4.41,79.01,-69.03,2,2022-07-01
